상호명,시군구명,행정동명,place_id,lat,lng,작성자,평점,리뷰,작성일,언어
꼬마1,강남구,청담동,ccoma1coffee,,,김성범,5,2층이 조용하고 좋아요ㅎ,수정일: 2년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,73 CODE,5,두번째 방문이고 변함없는 커피향과 친절함이 좋습니다.,4년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,A A,5,여기 별점 훨씬 높아야 될 것 같아요. 견과류와 건과일이 들어간 깜빠뉴 류의 호밀빵을 먹었는데 웬만한 파티세리 이상으로 훌륭합니다. 이정도 베이커리면 낮아도 4.4점 이상은 되어야 할 것 같아요. 커피도 괜찮게 먹었습니다. 일하시는 분들도 자부심이 있는 것 같아요. 베이커리는 매일 아침 대용으로 먹어도 좋을 수준입니다.,4년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,YJ Ha (Vivienne),5,청담동 올릴 있으면 왠만하면 여길 와요 분위기 좋고 커피도 맛있고 빵도 맛있고 치즈케이크는 늘 포장각입니다,3년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,방윤정,5,항상 원두사먹는곳 200g 만오천원 음료수한잔공짜! 커피 맛있어요!!,4년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,Lisianthus Kwon,4,훈남 바리스타님이 친절하고 2층 테이블 좌석도 깨끗합니다.,수정일: 4년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,송상효,5,커피와 빵이 맛있고 분위기가 좋은 곳,4년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,진보람,2,카프치노그냥평타 핫도그 빵은 맛있는데 소스가 별로였어요,1년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,천카,4,"분위기도 좋고, 커피 맛도 굿 그러나 오래있기 약간 불편한 좌석",5년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,Lindsay,5,커피맛있어요,1년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,Leslie KIM,2,"무슨 모기가 이렇게 많은지, 주인도 아는지 전기모기채가 있네요.",5년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,KY consulting (컨설턴트),5,빵 커피가 맛있어요,4년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,Hyo Seung Chae (채효승),4,국내 최고의 커피맛.,5년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,Michelle YJ Oh,5,커피 맛나요,1년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,1004 Dream,4,☕ ☕ 맛집이네요,4년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,장우영,5,완전 좋음 굿굿,3년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,Christine Lee,5,이곳은 제가 거의 자주 가는 커피숍이 되었어요. 커피가 정말 맛있거든요. 솔직히 이 동네에서 정말 좋은 커피숍이에요.,2년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,Lia Choi,5,완벽한 라떼~☆,5년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,Ma,5,정말 좋은 곳이에요!,2년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,Sorah Seong,5,Sorah Seong지역 가이드 · 1년 전음식: 5서비스: 5분위기: 5,1년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,joon Huh,5,joon Huh지역 가이드 · 1년 전서비스매장 내 식사식사 유형브런치음식: 5서비스: 5분위기: 5,1년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,bumhee Joh,4,"bumhee Joh지역 가이드 · 1년 전서비스매장 내 식사식사 유형기타1인당 가격₩1~10,000음식: 3서비스: 3분위기: 5추천 요리아아",1년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,유주희,4,유주희리뷰 2개2년 전음식: 4서비스: 4분위기: 3,2년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,김정환,5,김정환지역 가이드 · 2년 전음식: 5서비스: 5분위기: 5,2년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,Daniel Jeong,5,"Daniel Jeong지역 가이드 · 2년 전서비스테이크아웃식사 유형기타1인당 가격₩1~10,000음식: 5서비스: 5분위기: 5",2년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,JAY RYU,5,JAY RYU지역 가이드 · 2년 전음식: 5서비스: 5분위기: 5,2년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,서병일,4,"서병일리뷰 2개2년 전서비스매장 내 식사식사 유형기타1인당 가격₩10,000~20,000음식: 4서비스: 5분위기: 4",2년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,sang Youn,4,sang Youn지역 가이드 · 2년 전서비스매장 내 식사음식: 4서비스: 4분위기: 3,2년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,이홍기,3,"이홍기리뷰 1개3년 전서비스매장 내 식사식사 유형점심 식사1인당 가격₩10,000~20,000음식: 3서비스: 3분위기: 3",3년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,dongho shin,5,dongho shin지역 가이드 · 1년 전,1년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,남자이칠용,4,남자이칠용지역 가이드 · 수정일: 2년 전,수정일: 2년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,임해옥,4,3년 전,3년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,Ji won Jung,5,Ji won Jung지역 가이드 · 3년 전,3년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,허예원,5,3년 전,3년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,신현덕,4,신현덕지역 가이드 · 3년 전,3년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,박송미,5,박송미3년 전,3년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,임정문,5,임정문리뷰 2개3년 전,3년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,임현주,4,임현주리뷰 3개4년 전,4년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,seojun yoon,5,seojun yoon지역 가이드 · 4년 전,4년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,Andy Jin,4,Andy Jin지역 가이드 · 4년 전,4년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,Sunkyung Lee,3,Sunkyung 4년 전,4년 전,ko
꼬마1,강남구,청담동,ccoma1coffee,,,aoyama PARK,4,aoyama PARK지역 가이드 · 4년 전,4년 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,Flamingo,4,블랙 색감이 매력적인 모던풍 카페. 분위기는 괜찮은 편. 까눌레와 까눌레칩이 유명. 하지만 까눌레만 맛봤다. 적당히 달달하고 폭신해 맛이 좋았다. 디저트 수량이나 개수가 상당히 많아서 이거저거 먹어보고 싶은 충동이 일었음.,1달 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,Ashley Jang,5,까눌레 맛집 인정~ 고급스럽고 진한 풍미에 겉바속쫀 제대로에요 크림에 찍어먹는 까눌레칩도 달달상큼 맛있었어요,1주 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,박시영,5,까눌레칩이 궁금해서 왔어요. 맛있긴 하지만 집이 멀다면 찾아서 올정도는 아닌듯해요~ 그래도 궁금증은 해결했어요. 방문한 사람들 모두 까눌레칩을 먹고있었어요. 기모브쥬빌레는 맛있진 않았지만 새로운걸 알게되서 좋았어요,1년 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,봄에서가을,5,깔끔한 블랙 인테리어🖤라탄의자💛생화🧡 음악도 넘 좋구요🎶🎵 커피도 맛있어요 ☕️ 디저트카페로 많이 찾아와요!! 직원들도 친절해서 기분좋아요~,수정일: 4달 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,메론맛치토스,4,한강이 가까운 이곳에서는 까눌레칩을 포장해 가는 것을 추천함.,7달 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,Yun ing,5,듣던대로 까눌레 맛집 종류별로 하나씩 다 사봤음 무화과 얼그레이 짱맛임 다음엔 휘낭시에 털어올 예정,3년 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,이AAA,5,까눌레를 좋아해서 방문했는데 종류도 다양하고 부재료들이 까눌레랑 조화롭게 잘 어울려서 정말 맛있습니다!,1년 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,JuHyeon Yoo,5,분위기 좋고 맛있어요! 이렇게 다양한 구움과자들을 맛볼 수 있다니~ 훌륭합니다.,4년 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,subin Baek,5,까눌레 맛집👍🏻 헤이즐넛 까눌레가 젤 맛있어요,3년 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,Kim쿠키,3,"선물용으로 구매해볼까 해서 일단 먹어보고 정하려고 바닐라빈까눌레 2900원 먹어봤는데...흠.. 그냥그랬고 뭔가 회전이 안되는 분위기랄까? 만든지 좀지난 맛이네요.원래 까눌레 자체가 2~~3일 두고 먹을 수 있기는 한데... 크기와 모양은 예뻐요... 갓 구웠다면 겉피가 정말 바삭바삭 훌륭했을 것 같네요 플라워 카페 컨셉이고, 까눌레, 휘낭시에 등을 디저트로 팔고 있고, 꽃다발 및 선물용 디저트세트들을 팔고 있네요...시크한 검은색으로 내부공간을 꾸몄는데..좀 더 화사했으면 좋을듯...",2년 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,양요정,5,까눌레 진짜 맛집!!,3년 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,김은정,5,커피쿠키 맛나요,3년 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,한영순,4,한영순지역 가이드 · 3년 전 맛있어요,3년 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,홍성훈,5,최고에요 최고~~~~~~ 디저트 최고~ 커피 최고~~,3년 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,홍은미,3,빵이 너무 비싼듯 하다,3년 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,Shine Park,5,Shine Park지역 가이드 · 2년 전 좋아요음식: 4서비스: 4분위기: 4,2년 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,ju,4,ju지역 가이드 · 2년 전 괜찮았음,2년 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,Ornella B,4,까넬레를 전문으로 하는 성수에서 매우 트렌디한 곳입니다. 저는 카넬을 좋아해서 한번 먹어봤습니다. 얼그레이와 말차 카넬레는 꼭 먹어봐야 할 메뉴입니다. 우리는 카넬레 칩을 먹었지만 좀 건조하거나 너무 딱딱했습니다. 내 생각에 이것은 매우 바삭바삭하고 겉은 거의 딱딱한 종류의 까넬레라고 생각합니다. 저는 딱딱하지 않고 캐러멜같으면서도 속은 여전히 부드러운 까넬을 선호하는데 정말 맛있었어요. 그들이 판매하는 장식과 데코 아이템은 트렌디하고 아름답습니다.,2년 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,B,5,직원들이 매우 친절하고 도움이 많이 되었습니다. 모던한 스타일의 멋진 카페에서 맛있는 커피와 간식을 즐길 수 있습니다.,7달 전,ko
꼬모윤,강남구,압구정동,comoyoon+cafe+%EA%BC%AC%EB%AA%A8%EC%9C%A4,,,SJ Y,4,"SJ Y지역 가이드 · 리뷰 67개 · 사진 7,830장5달 전1인당 가격₩10,000~20,000음식: 5서비스: 4분위기: 5소음 수준적당한 소음그룹 크기2명대기 시간대기 시간 없음0:11 39개 ",5달 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,201,4,다양한 종류의 소금빵이 유명한 베이커리 카페다. 버터 풍미가 강한 클래식 소금빵과 쪽파와 크림치즈가 들어간 쪽파 소금빵이 많이 팔린다고 한다. 2층에 넓고 쾌적한 공간이 있어 빵과 커피를 즐기기에 좋다. 여기저기에 아이들이 그린 그림이 놓여 있는데 공간의 분위기와 잘 어울린다.,1년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,Bk “Travel Trouble” Im,5,소금빵이 다양하고 맛있는 방배동 멋진 카페 베이커리에요. 공간도 넓고 쾌적한데다 친절해요. 잠봉 소보로 쪽파 커리 소금빵 추천해요 😄,1년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,아슈우크림,5,골목 한 귀퉁이에 커피 한잔하러 들어갔다가 발견한 보물장소! 커피 굿! 하지만 소금빵 및 브레드류는 체리따봉!! 분위기 및 인테리어가 무언가 심상치 않다 싶었는데 예감은 틀리지 않네요 점심시간 바로 전에 방문하여 갖 나온 소금빵들과 휘낭시에들을 맞닥드리고 종류별로 하나씩 나도 모르게 다 사버렸습니다. 그리고 각각 하나하나 모두 맛이 일품! 약과 휘낭시에 & 쪽파 소금빵은 다음에 꼭 다시 맛보렵니다. 깜빠뉴 쿠키도 전부 맛있습니다.,2년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,Himummu Y,5,골목에 있는 작은 카페입니다🥐 소금빵을 메인으로 파는 것 같았고 11시에 소금빵 나오구 12시30분에 깜빠뉴가 나온다고 하네요!🥖 소금빵이 거의 나오자마자 보았는데 엄청 귀엽게 생겼어요 ㅋㅋㅋ 커피도 팔고 있어서 테이크아웃도 가능하고 햇살맛집 자리에 앉아서 먹을 수도 있습니당🌞 커피는 신맛이 적은 뷰드러운 맛이었구요 휘낭시에도 먹어봤는데 보들보들해서 맛있었어요~,3년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,김숙현,5,그림 처럼 아름답고 핫한 분위기 너무 좋았습니다.,6달 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,jade chun,4,"8/31 탁구게임 후 나오리에서 점심. 그리고 교,영,숙,경과 함께 누아주에서 커피, 라떼를 음미하면서 담소하다.",2년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,Lu pin,4,다양한 시오빵 (소금빵)을 맛볼수 있습니다. 가게가 이뻤어요. 카운터에서 선물박스 포장도 가능하다고 있네요,2년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,신동혁,5,직원분들 친절하고 빵과 커피 맛있네요. 매장도 넓고 2층도 공간이 커서 단체로 이용히기도 좋아보입니다.,1년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,마정미,5,혼자가도 좋은곳~ 함께가도 좋은곳^^,2년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,Seapine Choi,4,커피야 대체불가로 맛있고 소금빵과 케잌이 대박 맛있어요,1년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,JUU,4,커피는 산미가 쫌 있는듯 소금빵은 겉은 바삭한데 속이 촉촉하지는 않음.. 다른데에비해 작고 맛은 쏘쏘.. 가격대비 추천은 못하겠음,3년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,이쁜돼지,4,넓고 쾌적한분위기로 들어섰는데..커피맛이정말 맛있어요. 빵또한모두맛있답니다. 자주갈거같아요,2년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,최향선,5,재밌는 그림도 많이 전시되어있고 빵이 맛있었어요,1년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,배믿음,4,"분위기 좋은 베이커리카페,",2년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,김현경 (안졸리냐 졸려),5,깨끝하고 분위기도 좋아요. 실내가 갤러리같아요,2년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,유튜브 시작하려는사라,5,커피 맛도 좋고 분위기도 좋네요 ^^,2년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,태엽,3,종업원 무뚝뚝함. 비싼돈 내는데...ㅡ.ㅡ,1년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,Jay Tak,5,여기가 진짜임. 여기는 진짜임.,1년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,M EJ,5,소금빵 대존맛,3년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,Troy Larabie,5,"이곳의 모든 게 정말 최고예요!! 인테리어, 페이스트리, 커피, 직원분들까지 모두 최고예요!! 정말 깨끗하고 관리가 잘 되어 있어요. 떠나고 싶지 않아서 더 오래 머물기 위해 커피 두 잔 더 샀어요. ㅎㅎ 특별한 팁 초콜릿 번과 유자 번은 정말 최고예요! 귀여운 쿠키도 몇 개 샀어요. 다음에 가면 무화과 크림치즈 번을 꼭 먹어봐야겠어요!!",1년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,SUNGHEE HONG,5,"선물로 빵과 쿠키를 샀어요. 포장도 예쁘고, 선물용으로도 딱 좋고, 친구도 정말 맛있다고 했어요.",2년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,이도영,5,"이도영1년 전서비스매장 내 식사식사 유형브런치1인당 가격₩10,000~20,000음식: 5서비스: 5분위기: 5추천 요리커피와소금",1년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,안준호,4,안준호1년 전음식: 4서비스: 4분위기: 3,1년 전,ko
누아주베이커리,강남구,압구정동,%EB%88%84%EC%95%84%EC%A3%BC%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC,,,opry,5,opry지역 가이드 · 수정일: 1년 전음식: 4서비스: 5분위기: 5,수정일: 1년 전,ko
