상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220803540444,101스트릿노블레르점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500510,염창동,1150010100,염창동,1.15e+18,1,대지,242,6.0,서울특별시 강서구 염창동 242-6,115004000000.0,서울특별시 강서구 양천로65길,40,,1.15e+24,등촌노블레르,서울특별시 강서구 양천로65길 40,157861,7545,101,,,126.8671571,37.55549795
MA0101202406A0192840,감성커피마곡역점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500620,공항동,1150010500,마곡동,1.15e+18,1,대지,798,12.0,서울특별시 강서구 마곡동 798-12,115003000000.0,서울특별시 강서구 마곡중앙1로,26,,1.15e+24,엠리체,서울특별시 강서구 마곡중앙1로 26,157818,7807,,1,,126.8238609,37.55863083
MA0101202305A0125148,공항앤드테라스,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500640,방화2동,1150010900,방화동,1.15e+18,1,대지,882,1.0,서울특별시 강서구 방화동 882-1,115004000000.0,서울특별시 강서구 하늘길,38,,1.15e+24,김포공항롯데몰,서울특별시 강서구 하늘길 38,157222,7505,,6,,126.8029573,37.57136489
MA0101202409A0155126,과일에반하다.프루타,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500603,가양1동,1150010500,마곡동,1.15e+18,1,대지,774,1.0,서울특별시 강서구 마곡동 774-1,115002000000.0,서울특별시 강서구 공항대로,209,,1.15e+24,지엠지엘스타,서울특별시 강서구 공항대로 209,157805,7802,,1,,126.830898,37.55975835
MA0101202504A0094782,구움뒤맑음,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500510,염창동,1150010100,염창동,1.15e+18,1,대지,258,1.0,서울특별시 강서구 염창동 258-1,115003000000.0,서울특별시 강서구 양천로,731,,1.15e+24,동아3차,서울특별시 강서구 양천로 731,157862,7539,309,1,,126.8773965,37.5502472
MA0101202406A0298668,나이아가라라운지카페첼로시아,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500510,염창동,1150010100,염창동,1.15e+18,1,대지,259,2.0,서울특별시 강서구 염창동 259-2,115003000000.0,서울특별시 강서구 양천로,743,,1.15e+24,나이아가라관광호텔,서울특별시 강서구 양천로 743,157862,7539,,1,,126.8786204,37.54918529
MA010120220803254274,달퐁,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11500,강서구,11500630,방화1동,1150010900,방화동,1.15e+18,1,대지,281,38.0,서울특별시 강서구 방화동 281-38,115004000000.0,서울특별시 강서구 양천로24길,28,,1.15e+24,,서울특별시 강서구 양천로24길 28,157847,7604,,1,,126.8153394,37.57203362
MA0101202410A0027876,대한제과협회강서양천지회,,I2,음식,I210,기타 간이,I21001,빵/도넛,,,11,서울특별시,11500,강서구,11500570,화곡4동,1150010300,화곡동,1.15e+18,1,대지,772,64.0,서울특별시 강서구 화곡동 772-64,115003000000.0,서울특별시 강서구 등촌로,61,,1.15e+24,,서울특별시 강서구 등촌로 61,157896,7741,,5,,126.8631873,37.53550927
MA0101202504A0073515,더벤티,공항시장역점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500620,공항동,1150010800,공항동,1.15e+18,1,대지,22,56.0,서울특별시 강서구 공항동 22-56,115004000000.0,서울특별시 강서구 공항대로3길,38,,1.15e+24,,서울특별시 강서구 공항대로3길 38,157811,7619,가,1,,126.8106301,37.56321444
MA0101202406A0449043,데니스커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500603,가양1동,1150010500,마곡동,1.15e+18,1,대지,793,6.0,서울특별시 강서구 마곡동 793-6,115003000000.0,서울특별시 강서구 강서로,405,,1.15e+24,우성르보아,서울특별시 강서구 강서로 405,157805,7794,,1,,126.8388048,37.56183269
MA010120220813480646,두림콩숲,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500640,방화2동,1150010900,방화동,1.15e+18,1,대지,598,148.0,서울특별시 강서구 방화동 598-148,115003000000.0,서울특별시 강서구 초원로,64,,1.15e+24,골든팰리스,서울특별시 강서구 초원로 64,157851,7615,,1,,126.8123509,37.56755097
MA010120220800511623,드립하우스,화곡점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500540,화곡1동,1150010300,화곡동,1.15e+18,1,대지,353,56.0,서울특별시 강서구 화곡동 353-56,115004000000.0,서울특별시 강서구 강서로17길,60,,1.15e+24,,서울특별시 강서구 강서로17길 60,157882,7769,,1,,126.8425446,37.53267243
MA010120220800372924,디저트39,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500530,등촌2동,1150010200,등촌동,1.15e+18,1,대지,506,14.0,서울특별시 강서구 등촌동 506-14,115004000000.0,서울특별시 강서구 등촌로55길,8,,1.15e+24,D오피스,서울특별시 강서구 등촌로55길 8,157836,7665,,1,,126.8633522,37.55049308
MA010120220800493894,뚜레쥬르,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11500,강서구,11500641,방화3동,1150010900,방화동,1.15e+18,1,대지,830,1.0,서울특별시 강서구 방화동 830-1,115003000000.0,서울특별시 강서구 금낭화로,136,,1.15e+24,방화동에어뷰,서울특별시 강서구 금낭화로 136,157857,7511,21,,,126.8130056,37.57735482
MA010120220800490474,뚜레쥬르,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11500,강서구,11500615,우장산동,1150010600,내발산동,1.15e+18,1,대지,653,,서울특별시 강서구 내발산동 653,115003000000.0,서울특별시 강서구 강서로,360,,1.15e+24,솔레드림빌딩,서울특별시 강서구 강서로 360,157824,7651,653,1,,126.838395,37.55769656
MA010120220805107446,뚜스뚜스홈플러스강서점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500520,등촌1동,1150010200,등촌동,1.15e+18,1,대지,639,11.0,서울특별시 강서구 등촌동 639-11,115003000000.0,서울특별시 강서구 화곡로,398,,1.15e+24,홈플러스강서점앤본사사옥1~2층,서울특별시 강서구 화곡로 398,157840,7567,,,,126.8548154,37.55846572
MA010120220813965035,라오제대만대왕카스테라,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11500,강서구,11500640,방화2동,1150010900,방화동,1.15e+18,1,대지,564,85.0,서울특별시 강서구 방화동 564-85,115003000000.0,서울특별시 강서구 금낭화로,60,3.0,1.15e+24,수진타워,서울특별시 강서구 금낭화로 60-3,157850,7607,103,,,126.8119349,37.57093805
MA010120220802269260,루브레드,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11500,강서구,11500520,등촌1동,1150010200,등촌동,1.15e+18,1,대지,654,1.0,서울특별시 강서구 등촌동 654-1,115004000000.0,서울특별시 강서구 화곡로64길,70,,1.15e+24,,서울특별시 강서구 화곡로64길 70,157842,7571,,,,126.8568121,37.5559724
MA010120220811502998,리츠빈,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11500,강서구,11500611,발산1동,1150010500,마곡동,1.15e+18,1,대지,800,3.0,서울특별시 강서구 마곡동 800-3,115002000000.0,서울특별시 강서구 공항대로,220,,1.15e+24,우성에스비타워,서울특별시 강서구 공항대로 220,157210,7806,,1,,126.8317719,37.55869643
MA0106202201A2364008,마곡나루역,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500603,가양1동,1150010500,마곡동,1.15e+18,1,대지,759,3.0,서울특별시 강서구 마곡동 759-3,115003000000.0,서울특별시 강서구 마곡중앙로,161,17.0,1.15e+24,,서울특별시 강서구 마곡중앙로 161-17,157805,7788,,,,126.825978,37.5680764
MA010120220810801259,마당,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11500,강서구,11500640,방화2동,1150010900,방화동,1.15e+18,1,대지,614,182.0,서울특별시 강서구 방화동 614-182,115004000000.0,서울특별시 강서구 개화동로27길,47,3.0,1.15e+24,,서울특별시 강서구 개화동로27길 47-3,157853,7621,,1,,126.8091664,37.56462664
MA010120220813776528,마카롱드쌤,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11500,강서구,11500570,화곡4동,1150010300,화곡동,1.15e+18,1,대지,840,13.0,서울특별시 강서구 화곡동 840-13,115003000000.0,서울특별시 강서구 곰달래로,228,,1.15e+24,,서울특별시 강서구 곰달래로 228,157903,7784,,1,,126.858239,37.53160211
MA0101202307A0094002,매머드익스프레스서울강서경찰서점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500591,화곡6동,1150010300,화곡동,1.15e+18,1,대지,1117,14.0,서울특별시 강서구 화곡동 1117-14,115003000000.0,서울특별시 강서구 화곡로,318,,1.15e+24,,서울특별시 강서구 화곡로 318,157928,7658,,1,,126.8503234,37.5522162
MA0101202305A0170855,매머드익스프레스에이스타워,마곡점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500603,가양1동,1150010500,마곡동,1.15e+18,1,대지,797,,서울특별시 강서구 마곡동 797,115002000000.0,서울특별시 강서구 공항대로,237,,1.15e+24,에이스타워,서울특별시 강서구 공항대로 237,157805,7803,,1,,126.8339093,37.55944728
MA0101202412A0021417,메가엠지씨커피마곡엠밸리7단지점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500630,방화1동,1150010500,마곡동,1.15e+18,1,대지,743,4.0,서울특별시 강서구 마곡동 743-4,115003000000.0,서울특별시 강서구 마곡서로,133,,1.15e+24,마곡엠밸리7단지,서울특별시 강서구 마곡서로 133,157855,7798,714,1,,126.8242395,37.56610065
MA0101202306A0051592,메가엠지씨커피마곡역점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500611,발산1동,1150010500,마곡동,1.15e+18,1,대지,799,2.0,서울특별시 강서구 마곡동 799-2,115002000000.0,서울특별시 강서구 공항대로,190,,1.15e+24,푸리마타워,서울특별시 강서구 공항대로 190,157210,7631,,1,,126.8286361,37.55903429
MA0101202310A0096041,메가엠지씨커피염,창동점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500510,염창동,1150010100,염창동,1.15e+18,1,대지,264,13.0,서울특별시 강서구 염창동 264-13,115003000000.0,서울특별시 강서구 양천로,698,,1.15e+24,우측한영빌딩,서울특별시 강서구 양천로 698,157862,7555,,1,,126.8733119,37.54988249
MA010120220813745235,모로하비,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11500,강서구,11500540,화곡1동,1150010300,화곡동,1.15e+18,1,대지,362,92.0,서울특별시 강서구 화곡동 362-92,115004000000.0,서울특별시 강서구 가로공원로76길,95,,1.15e+24,,서울특별시 강서구 가로공원로76길 95,157884,7767,,1,,126.8390817,37.53308223
MA0101202310A0009268,뮤레르카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500603,가양1동,1150010500,마곡동,1.15e+18,1,대지,812,,서울특별시 강서구 마곡동 812,115003000000.0,서울특별시 강서구 마곡동로,161,,1.15e+24,서울식물원어린이정원학교,서울특별시 강서구 마곡동로 161,157805,7789,,2,,126.8329187,37.57224001
MA010120220803836785,밀알카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500560,화곡3동,1150010300,화곡동,1.15e+18,1,대지,1050,31.0,서울특별시 강서구 화곡동 1050-31,115004000000.0,서울특별시 강서구 강서로33길,16,,1.15e+24,,서울특별시 강서구 강서로33길 16,157922,7713,,1,,126.8388135,37.54201977
MA0101202406A0085096,바타커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500603,가양1동,1150010500,마곡동,1.15e+18,1,대지,771,4.0,서울특별시 강서구 마곡동 771-4,115003000000.0,서울특별시 강서구 마곡중앙6로,21,,1.15e+24,이너매스마곡Ⅰ,서울특별시 강서구 마곡중앙6로 21,157805,7801,,2,,126.8296166,37.5608287
MA0101202505A0018909,발리브루,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500603,가양1동,1150010500,마곡동,1.15e+18,1,대지,772,8.0,서울특별시 강서구 마곡동 772-8,115003000000.0,서울특별시 강서구 마곡동로,61,,1.15e+24,에이스프라자,서울특별시 강서구 마곡동로 61,157805,7802,,1,,126.8331597,37.56061752
MA010120220804915372,베이커리솔티드,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11500,강서구,11500510,염창동,1150010100,염창동,1.15e+18,1,대지,242,19.0,서울특별시 강서구 염창동 242-19,115003000000.0,서울특별시 강서구 양천로,617,,1.15e+24,코너아파트,서울특별시 강서구 양천로 617,157861,7545,,1,,126.8666491,37.55473153
MA0101202501A0025250,베이커리시소,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11500,강서구,11500535,등촌3동,1150010200,등촌동,1.15e+18,1,대지,678,2.0,서울특별시 강서구 등촌동 678-2,115004000000.0,서울특별시 강서구 강서로56가길,41,,1.15e+24,민경빌딩,서울특별시 강서구 강서로56가길 41,157930,7583,,1,,126.8400393,37.56143793
MA010120220812262151,브레댄코김포공항역점,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11500,강서구,11500640,방화2동,1150010900,방화동,1.15e+18,1,대지,882,1.0,서울특별시 강서구 방화동 882-1,115004000000.0,서울특별시 강서구 하늘길,38,,1.15e+24,김포공항역,서울특별시 강서구 하늘길 38,157222,7505,,2,,126.8029573,37.57136489
MA010120220813053642,브레도르,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11500,강서구,11500611,발산1동,1150010500,마곡동,1.15e+18,1,대지,799,11.0,서울특별시 강서구 마곡동 799-11,115003000000.0,서울특별시 강서구 마곡중앙4로,22,,1.15e+24,파인스퀘어,서울특별시 강서구 마곡중앙4로 22,157210,7631,B,2,,126.8292829,37.55827839
MA010120220808788845,비에이,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500510,염창동,1150010100,염창동,1.15e+18,1,대지,75,7.0,서울특별시 강서구 염창동 75-7,115004000000.0,서울특별시 강서구 양천로67길,93,23.0,1.15e+24,지층,서울특별시 강서구 양천로67길 93-23,157859,7535,,1,,126.8718182,37.55645816
MA010120220805442504,비쥬,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500611,발산1동,1150010600,내발산동,1.15e+18,1,대지,699,9.0,서울특별시 강서구 내발산동 699-9,115004000000.0,서울특별시 강서구 강서로47다길,17,,1.15e+24,,서울특별시 강서구 강서로47다길 17,157831,7638,,1,,126.8343107,37.55194254
MA0106202507A1700754,빙프레소 본점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11500,강서구,11500570,화곡4동,1150010300,화곡동,1.15e+18,1,대지,830,1.0,서울특별시 강서구 화곡동 830-1,115004000000.0,서울특별시 강서구 등촌로5길,80,,1.15e+24,,서울특별시 강서구 등촌로5길 80,157900,7738,,,,126.858949,37.53307159
MA010120220803676386,빵사랑베이커리,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11500,강서구,11500611,발산1동,1150010700,외발산동,1.15e+18,1,대지,424,,서울특별시 강서구 외발산동 424,115003000000.0,서울특별시 강서구 발산로,24,,1.15e+24,수협공판장,서울특별시 강서구 발산로 24,157795,7644,,2,,126.8191875,37.55358719
